breakdown,breakdown_value,measure,sig,impact,insight,insight_type,score,iid,sid,fcpE_mds,fcpE_se,fcpE_iso,fcpE_tsne,x,y,rdcE_mds,rdcE_se,rdcE_iso,rdcE_tsne
pos_name,SG;SF,PTS,0.967840681,0.38864254,Correlation,Compound Shape,0.376144061,252,0,"[-0.8126808163752404, 0.049832628414186064]","[0.005403448338220116, 4.354183923574785e-18]","[-0.03536838655519897, 2.999671839950625e-06]","[6.802064895629883, -33.77346420288086]",6.802064895629883,-33.77346420288086,"[38.05290071590095, 105.25447444459552]","[0.01190241933181219, -0.011947541823261588]","[-0.006671350684467032, 0.02862226744982409]","[3.6112184524536133, -44.32243728637695]"
pos_name,PG;SF,PTS,0.948377769,0.3722405,Correlation,Compound Shape,0.353024615,254,0,"[-0.7717802822728346, -0.25644390878539614]","[0.005403448338220119, -2.4008555882878336e-18]","[-0.03201899764308125, 3.306485423019984e-07]","[6.81003999710083, -33.774070739746094]",6.81003999710083,-33.77407073974609,"[38.05494402678764, 105.25375006686713]","[0.011902419331812188, -0.011947541823261586]","[-0.006671350658917258, 0.028622267304028517]","[3.6112186908721924, -44.32243347167969]"
pos_name,PF;SG,PTS,0.968500352,0.393648977,Correlation,Compound Shape,0.381249173,255,0,"[-0.774014613282355, -0.25060406628268206]","[0.005403448338220117, 9.76387774304254e-19]","[-0.03658315973794192, 4.0214725904533425e-06]","[6.799337387084961, -33.77375030517578]",6.799337387084961,-33.77375030517578,"[37.91874218265341, 105.3017812358206]","[0.011902419331812183, -0.011947541823261588]","[-0.0066713506700731414, 0.028622267367684452]","[3.6112184524536133, -44.322452545166016]"
pos_name,PF;SF,PTS,0.951924072,0.3905497539999999,Correlation,Compound Shape,0.3717737129999999,259,0,"[-0.8127470824303186, 0.04935191244279494]","[0.005403448338220125, -2.4014083750824704e-18]","[-0.03583242228511468, 3.387170023115158e-06]","[6.801058292388916, -33.7747688293457]",6.801058292388916,-33.774768829345696,"[38.05267867437666, 105.2545532202604]","[0.011902419331812195, -0.01194754182326158]","[-0.006671350680207613, 0.028622267425517135]","[3.6112189292907715, -44.32244110107422]"
pos_name,PF;C,PTS,0.928154714,0.3890239829999999,Correlation,Compound Shape,0.361074444,260,0,"[-0.7735525522707242, -0.2517874943113628]","[0.005403448338220107, -2.4000816868342607e-18]","[-0.03546131830537669, 3.076998301059385e-06]","[6.802308082580566, -33.773681640625]",6.802308082580566,-33.773681640625,"[38.05285630758133, 105.25449019948341]","[0.011902419331812193, -0.01194754182326159]","[-0.0066713506837356995, 0.028622267445650787]","[3.6112186908721924, -44.32244110107422]"
age,29;*,PTS,0.78784221,1.0,Correlation,Compound Shape,0.78784221,263,0,"[-0.8349738565864023, -0.1356822396316894]","[0.005403448338220122, -1.544234233873583e-17]","[0.00016703922658325933, -2.5946161831676144e-05]","[-3.9657702445983887, -32.86564254760742]",-3.9657702445983887,-32.86564254760742,"[37.98438163167921, 105.2789624879345]","[0.011902419331812186, -0.013132295807543114]","[-0.006671350698923971, 0.028622267532326506]","[4.736116409301758, -40.64387893676758]"
age,22;*,PTS,0.837809528,1.0,Correlation,Compound Shape,0.837809528,265,0,"[-0.8349733903639565, -0.13568464543104147]","[0.005403448338220121, -1.1526036442309405e-17]","[0.00016703922658325876, -2.5946161831677252e-05]","[-4.965825080871582, -32.58623123168945]",-4.965825080871582,-32.586231231689446,"[37.98438163167943, 105.2789624879344]","[0.011902419331812191, -0.013132295807543121]","[-0.006671350698923172, 0.02862226753232632]","[2.082867383956909, -39.635616302490234]"
pos_name,C;SG,PTS,0.972527663,0.3871167689999999,Correlation,Compound Shape,0.376481767,267,0,"[-0.81262794722271, 0.05022452772333102]","[0.00540344833822012, 4.353520579538078e-18]","[-0.03499603702077926, 2.6912322786958123e-06]","[6.80285120010376, -33.773521423339844]",6.80285120010376,-33.773521423339844,"[37.91800343114836, 105.30204012085646]","[0.011902419331812183, -0.01194754182326159]","[-0.006671350686790368, 0.02862226746308109]","[3.6112184524536133, -44.32243347167969]"
age,27;*,PTS,0.844730268,1.0,Correlation,Compound Shape,0.844730268,268,0,"[-0.8349734286445164, -0.13568444789586306]","[0.005403448338220115, -1.152565183760219e-17]","[0.00016703922658325917, -2.594616183167702e-05]","[-4.108201503753662, -32.13037109375]",-4.108201503753662,-32.13037109375,"[37.98438163167925, 105.27896248793446]","[0.011902419331812188, -0.013132295807543114]","[-0.006671350698923971, 0.028622267532326565]","[2.9814536571502686, -38.427982330322266]"
pos_name,C;SF,PTS,0.973698924,0.384017546,Correlation,Compound Shape,0.373917472,270,0,"[-0.8125206831135453, 0.05102129791727184]","[0.005403448338220112, 2.1026883484768305e-18]","[-0.034236634203206634, 2.0689804107297213e-06]","[6.804469108581543, -33.77352523803711]",6.804469108581543,-33.77352523803711,"[37.91762577805718, 105.30217256695308]","[0.011902419331812191, -0.011947541823261581]","[-0.006671350688541043, 0.028622267473072876]","[3.6112191677093506, -44.32244110107422]"
pos_name,SG;PG,PTS,0.964383591,0.3753397229999999,Correlation,Compound Shape,0.361971469,271,0,"[-0.7721117145897667, -0.2555731466677407]","[0.005403448338220126, 9.757244301221715e-19]","[-0.03208843452194955, 3.5709247601761417e-07]","[6.8086395263671875, -33.773197174072266]",6.8086395263671875,-33.773197174072266,"[37.91655975724928, 105.3025464966944]","[0.011902419331812198, -0.011947541823261586]","[-0.006671350672281323, 0.028622267380291628]","[3.6112184524536133, -44.32244873046875]"
pos_name,PF;PG,PTS,0.979831846,0.377246937,Correlation,Compound Shape,0.369638562,272,0,"[-0.7723153588500445, -0.25503710163221266]","[0.00540344833822012, -5.778209508074336e-18]","[-0.03256332993263932, 7.294883810429975e-07]","[6.807766914367676, -33.77311325073242]",6.807766914367676,-33.77311325073242,"[38.05430222533729, 105.25397751803347]","[0.011902419331812193, -0.011947541823261585]","[-0.006671350678529114, 0.02862226741594065]","[3.6112186908721924, -44.32244110107422]"
team_name,TOT;*,PTS,0.727363725,1.0,Correlation,Compound Shape,0.727363725,276,0,"[-0.8349733475911499, -0.1356848661470865]","[0.005403448338220119, -1.3875773827564896e-17]","[0.0001670392265832593, -2.594616183167632e-05]","[-6.100593566894531, -33.22624588012695]",-6.100593566894531,-33.226245880126946,"[37.98438163167932, 105.27896248793446]","[0.011902419331812195, -0.0040713342969512815]","[-0.00667135069892377, 0.028622267532326506]","[3.54697322845459, -39.55710220336914]"
pos_name,SF;*,PTS,0.976345856,1.0,Correlation,Compound Shape,0.976345856,278,0,"[-0.8349736105628897, -0.1356835091613998]","[0.0054034483382201185, -6.8261770669845865e-18]","[0.00016703922658325876, -2.5946161831677144e-05]","[-5.267904281616211, -34.076324462890625]",-5.267904281616211,-34.076324462890625,"[37.9843816316794, 105.2789624879344]","[0.011902419331812195, -0.004071334296951274]","[-0.006671350698924166, 0.02862226753232679]","[3.0939643383026123, -41.20094680786133]"
age,26;*,PTS,0.8430558920000001,1.0,Correlation,Compound Shape,0.8430558920000001,279,0,"[-0.8349735449478968, -0.13568384774763376]","[0.005403448338220122, -1.0742636805329039e-17]","[0.0001670392265832593, -2.5946161831675846e-05]","[-4.2581048011779785, -33.58405303955078]",-4.2581048011779785,-33.58405303955078,"[37.98438163167928, 105.27896248793442]","[0.011902419331812185, -0.004565842307607196]","[-0.006671350698923571, 0.028622267532326523]","[3.590092420578003, -38.66678237915039]"
pos_name,PG;*,PTS,0.976682813,1.0,Correlation,Compound Shape,0.976682813,282,0,"[-0.8349740260094005, -0.1356813653755972]","[0.005403448338220117, -1.0742713726240995e-17]","[0.0001670392265832592, -2.5946161831676818e-05]","[-3.963716506958008, -32.84096145629883]",-3.963716506958008,-32.84096145629883,"[37.984381631679305, 105.27896248793445]","[0.011902419331812185, -0.004565842307607197]","[-0.00667135069892337, 0.028622267532326103]","[2.4994747638702393, -40.824859619140625]"
age,23;*,PTS,0.841841367,1.0,Correlation,Compound Shape,0.841841367,285,0,"[-0.83497380695728, -0.13568249572773713]","[0.0054034483382201185, -1.074271372626938e-17]","[0.00016703922658325876, -2.5946161831677008e-05]","[-4.060248851776123, -32.30729675292969]",-4.060248851776123,-32.307296752929695,"[37.98438163167932, 105.27896248793446]","[0.011902419331812202, -0.004071334296951271]","[-0.006671350698923166, 0.028622267532326346]","[3.2238736152648926, -39.02742004394531]"
pos_name,SG;*,PTS,0.986393128,1.0,Correlation,Compound Shape,0.986393128,287,0,"[-0.834973935894533, -0.1356818303861031]","[0.0054034483382201254, -1.5442573101537582e-17]","[0.00016703922658325935, -2.5946161831675995e-05]","[-4.562653541564941, -32.49204635620117]",-4.562653541564941,-32.49204635620117,"[37.98438163167932, 105.27896248793446]","[0.011902419331812193, -0.013132295807543121]","[-0.006671350698923166, 0.02862226753232625]","[3.271327257156372, -39.6938362121582]"
pos_name,PF;*,PTS,0.97746447,1.0,Correlation,Compound Shape,0.97746447,288,0,"[-0.834974224811795, -0.13568033951591052]","[0.005403448338220121, -9.959544852064973e-18]","[0.0001670392265832591, -2.5946161831676496e-05]","[-5.759329795837402, -33.13272476196289]",-5.759329795837402,-33.13272476196289,"[37.98438163167932, 105.27896248793446]","[0.01190241933181219, -0.013132295807543125]","[-0.006671350698924568, 0.028622267532326964]","[5.037968635559082, -39.480194091796875]"
age,25;*,PTS,0.8356892859999999,1.0,Correlation,Compound Shape,0.8356892859999999,289,0,"[-0.8349746401824001, -0.1356781961210367]","[0.005403448338220119, -7.150611187294139e-18]","[0.0001670392265832587, -2.5946161831677184e-05]","[-5.328331470489502, -33.12253952026367]",-5.328331470489502,-33.12253952026367,"[37.98438163167932, 105.27896248793446]","[0.011902419331812186, -0.013132295807543111]","[-0.006671350698923973, 0.028622267532326603]","[4.135003566741943, -39.52839660644531]"
age,30;*,PTS,0.787711048,1.0,Correlation,Compound Shape,0.787711048,290,0,"[-0.8349738014819622, -0.1356825239814589]","[0.005403448338220119, -7.903313824315043e-18]","[0.000167039226583259, -2.59461618316774e-05]","[-4.737057685852051, -33.00342559814453]",-4.737057685852051,-33.00342559814453,"[37.98438163167932, 105.27896248793446]","[0.011902419331812202, -0.004071334296951276]","[-0.006671350698922968, 0.028622267532326103]","[4.0052876472473145, -39.11420440673828]"
team_name,New York Knicks;*,PTS,0.414602604,1.0,Correlation,Compound Shape,0.414602604,291,0,"[-0.8349734321055444, -0.1356844300362799]","[0.005403448338220119, -8.656164303992127e-18]","[0.0001670392265832588, -2.5946161831676954e-05]","[-4.995450496673584, -32.076271057128906]",-4.995450496673584,-32.076271057128906,"[37.9843816316794, 105.2789624879344]","[0.011902419331812198, -0.004071334296951278]","[-0.0066713506989237665, 0.028622267532326662]","[2.8700010776519775, -40.13682556152344]"
age,33;*,PTS,0.664738125,1.0,Correlation,Compound Shape,0.664738125,293,0,"[-0.8349732314665955, -0.13568546537246973]","[0.005403448338220123, -1.091449397910947e-17]","[0.0001670392265832587, -2.5946161831677455e-05]","[-4.0342512130737305, -33.305667877197266]",-4.0342512130737305,-33.305667877197266,"[37.98438163167928, 105.27896248793442]","[0.01190241933181219, -0.004071334296951273]","[-0.0066713506989233675, 0.028622267532326277]","[2.7219605445861816, -39.77878952026367]"
age,31;*,PTS,0.771030503,1.0,Correlation,Compound Shape,0.771030503,294,0,"[-0.834973077903151, -0.13568625778977544]","[0.005403448338220122, -1.1667270537473985e-17]","[0.00016703922658325898, -2.59461618316777e-05]","[-5.915431499481201, -31.84878158569336]",-5.915431499481201,-31.84878158569336,"[37.984381631679305, 105.27896248793445]","[0.011902419331812197, -0.004071334296951276]","[-0.006671350698923968, 0.028622267532326624]","[3.579017162322998, -41.224388122558594]"
team_name,Golden State Warriors;*,PTS,0.419608846,1.0,Correlation,Compound Shape,0.419608846,295,0,"[-0.834973242703211, -0.13568540738934132]","[0.0054034483382201185, -9.408793019660448e-18]","[0.00016703922658325903, -2.5946161831677537e-05]","[-4.664271354675293, -33.90604019165039]",-4.664271354675293,-33.90604019165039,"[37.9843816316794, 105.2789624879344]","[0.0119024193318122, -0.004565842307607196]","[-0.0066713506989245705, 0.028622267532327023]","[4.676359176635742, -38.83209228515625]"
age,24;*,PTS,0.859316517,1.0,Correlation,Compound Shape,0.859316517,297,0,"[-0.8349739716803676, -0.13568164572413494]","[0.005403448338220127, -1.2420490624000171e-17]","[0.00016703922658325922, -2.5946161831676524e-05]","[-5.23990535736084, -32.04741287231445]",-5.23990535736084,-32.047412872314446,"[37.9843816316794, 105.2789624879344]","[0.011902419331812209, -0.004565842307607196]","[-0.006671350698923973, 0.028622267532326613]","[4.8509440422058105, -39.7332878112793]"
age,28;*,PTS,0.833735165,1.0,Correlation,Compound Shape,0.833735165,298,0,"[-0.834973723394202, -0.1356829269296593]","[0.005403448338220121, -1.1525882600427154e-17]","[0.00016703922658325933, -2.594616183167662e-05]","[-5.015835762023926, -32.48710250854492]",-5.015835762023926,-32.48710250854492,"[37.984381631679305, 105.27896248793445]","[0.011902419331812191, -0.01313229580754311]","[-0.006671350698923166, 0.02862226753232623]","[4.432760238647461, -39.64407730102539]"
pos_name,C;*,PTS,0.966471888,1.0,Correlation,Compound Shape,0.966471888,299,0,"[-0.8349733746344192, -0.13568472659853056]","[0.00540344833822012, -1.5910607466561145e-17]","[0.00016703922658325838, -2.5946161831677618e-05]","[-5.839658737182617, -33.93550109863281]",-5.839658737182617,-33.935501098632805,"[37.98438163167928, 105.27896248793442]","[0.011902419331812185, -0.01313229580754311]","[-0.0066713506989237665, 0.028622267532326547]","[3.108083963394165, -38.383487701416016]"
year,-1,AST,0.617706929,1.0,Trend,Shape,0.617706929,347,0,"[-0.8349743331744655, -0.1356797803430459]","[0.005403448338220119, -9.959314089260183e-18]","[0.0001670392265832591, -2.5946161831676696e-05]","[-5.419352054595947, -32.876434326171875]",-5.419352054595947,-32.876434326171875,"[37.98438163167928, 105.27896248793442]","[0.011902419331812188, -0.013132295807543114]","[-0.006671350698924166, 0.028622267532326974]","[2.816617488861084, -39.6053466796875]"
team_name,TOT,AST,0.904192653,1.0,Top1,Point,0.904192653,378,0,"[-0.8349739133226397, -0.13568194686152238]","[0.005403448338220136, -2.0548854558517472e-17]","[0.0001670392265832592, -2.5946161831677252e-05]","[-6.139333724975586, -31.732421875]",-6.139333724975586,-31.732421875,"[37.98438163167932, 105.27896248793446]","[0.011902419331812186, -0.013132295807543114]","[-0.006671350698923569, 0.028622267532326405]","[4.278052806854248, -40.14994430541992]"
pos_name,PG,AST,0.984265843,1.0,Top1,Point,0.984265843,381,0,"[-0.8349733905222785, -0.13568464461407007]","[0.005403448338220121, -1.3129225651596325e-17]","[0.0001670392265832588, -2.5946161831676967e-05]","[-5.592933654785156, -32.21004867553711]",-5.592933654785156,-32.21004867553711,"[37.984381631679355, 105.27896248793445]","[0.011902419331812198, -0.013132295807543114]","[-0.0066713506989237725, 0.028622267532326478]","[3.972027063369751, -38.33014678955078]"
age,25,AST,0.945259892,1.0,Top1,Point,0.945259892,394,0,"[-0.8349741203081007, -0.13568087877566445]","[0.005403448338220121, -1.1526113363232366e-17]","[0.00016703922658325865, -2.5946161831676524e-05]","[-5.319951057434082, -34.07347106933594]",-5.319951057434082,-34.073471069335945,"[37.98438163167932, 105.27896248793446]","[0.011902419331812183, -0.013132295807543111]","[-0.006671350698923169, 0.02862226753232598]","[4.865894317626953, -40.35059356689453]"
year,1967,AST,1.0,1.0,Change Point,Shape,1.0,431,0,"[-0.8349734153515657, -0.1356845164900872]","[0.005403448338220121, -1.1274363960922165e-17]","[0.00016703922658325843, -2.594616183167798e-05]","[-5.499938011169434, -33.357112884521484]",-5.499938011169434,-33.357112884521484,"[37.98438163167932, 105.27896248793446]","[0.011902419331812188, -0.01313229580754311]","[-0.00667135069892377, 0.028622267532326547]","[2.069796085357666, -39.43684387207031]"
year,1975,AST,0.828941562,1.0,Outlier,Shape,0.828941562,481,0,"[-0.8349739088396149, -0.13568196999481494]","[0.005403448338220123, -1.7766197734078783e-17]","[0.00016703922658325884, -2.594616183167828e-05]","[-5.156901836395264, -33.46590042114258]",-5.156901836395264,-33.46590042114258,"[37.98438163167928, 105.27896248793442]","[0.011902419331812191, -0.013132295807543104]","[-0.0066713506989233675, 0.028622267532326308]","[4.420211315155029, -38.52950668334961]"
name,John Stockton,AST,0.049781797,1.0,Attribution,Point,0.049781797,524,0,"[-0.8349737961760105, -0.13568255136121013]","[0.00540344833822012, -1.498354090964225e-17]","[0.00016703922658325908, -2.5946161831677008e-05]","[-4.752516746520996, -32.95916748046875]",-4.752516746520996,-32.95916748046875,"[37.984381631679355, 105.27896248793445]","[0.011902419331812188, -0.013132295807543107]","[-0.006671350698923565, 0.028622267532326478]","[3.401262044906616, -40.380706787109375]"
pos_name,PG,AST,0.322287129,1.0,Attribution,Point,0.322287129,526,0,"[-0.8349744835084775, -0.13567900458967447]","[0.0054034483382201185, -1.405620113640962e-17]","[0.0001670392265832589, -2.594616183167651e-05]","[-5.611259460449219, -31.53693962097168]",-5.611259460449219,-31.53693962097168,"[37.984381631679305, 105.27896248793445]","[0.011902419331812185, -0.013132295807543113]","[-0.006671350698923575, 0.02862226753232644]","[4.090925693511963, -40.019676208496094]"
lg_name,NBA,AST,0.925139621,1.0,Attribution,Point,0.925139621,531,0,"[-0.8349734458546844, -0.1356843590880306]","[0.005403448338220125, -1.2202068022576425e-17]","[0.00016703922658325892, -2.5946161831677293e-05]","[-6.414286136627197, -32.032997131347656]",-6.414286136627197,-32.032997131347656,"[37.98438163167932, 105.27896248793446]","[0.01190241933181219, -0.013132295807543104]","[-0.006671350698924169, 0.02862226753232689]","[3.0263848304748535, -40.36190414428711]"
team_name,TOT,AST,0.080900238,1.0,Attribution,Point,0.080900238,537,0,"[-0.8349735152580691, -0.1356840009529657]","[0.0054034483382201254, -1.3129316723702023e-17]","[0.00016703922658325827, -2.5946161831677293e-05]","[-6.155180931091309, -33.751861572265625]",-6.155180931091309,-33.751861572265625,"[37.98438163167932, 105.27896248793446]","[0.011902419331812188, -0.01313229580754311]","[-0.006671350698923169, 0.028622267532326277]","[2.560317277908325, -38.9169807434082]"
age,25,AST,0.0960414419999999,1.0,Attribution,Point,0.0960414419999999,538,0,"[-0.8349738693736155, -0.1356821736471491]","[0.005403448338220129, -1.869344643520754e-17]","[0.00016703922658325903, -2.5946161831677266e-05]","[-6.533722877502441, -32.46765899658203]",-6.533722877502441,-32.46765899658203,"[37.9843816316794, 105.2789624879344]","[0.01190241933181219, -0.013132295807543106]","[-0.006671350698924174, 0.028622267532326554]","[3.635173797607422, -38.268165588378906]"
year,1975,AST,0.055049444,1.0,Attribution,Point,0.055049444,542,0,"[-0.8349744853593924, -0.13567899503858583]","[0.005403448338220123, -1.3129225651598534e-17]","[0.0001670392265832588, -2.5946161831677116e-05]","[-5.611259460449219, -31.53693962097168]",-5.611259460449219,-31.53693962097168,"[37.98438163167928, 105.27896248793442]","[0.011902419331812188, -0.013132295807543114]","[-0.006671350698923973, 0.028622267532326454]","[5.054082870483398, -40.089664459228516]"
team_name,-1,PTS;AST,0.847278368,1.0,Clustering,Compound Shape,0.6500542779999999,581,0,"[-0.8349733761510959, -0.1356847187721807]","[0.005403448338220131, -1.5911882476032772e-17]","[0.0001670392265832599, -2.5946161831675307e-05]","[-6.190747261047363, -32.29415512084961]",-6.190747261047362,-32.29415512084961,"[37.98438163167928, 105.27896248793442]","[0.011902419331812198, -0.00456584230760719]","[-0.006671350698923775, 0.02862226753232664]","[3.890355110168457, -41.18955612182617]"
name,-1,PTS;AST,0.831876222,1.0,Clustering,Compound Shape,0.904381507,583,0,"[-0.8349741980219452, -0.1356804777568452]","[0.0054034483382201254, -1.4056838641147906e-17]","[0.00016703922658325892, -2.5946161831677564e-05]","[-6.5505146980285645, -32.89141845703125]",-6.5505146980285645,-32.89141845703125,"[37.98438163167928, 105.27896248793442]","[0.011902419331812202, -0.004565842307607194]","[-0.0066713506989225626, 0.028622267532326055]","[3.1779959201812744, -40.93276596069336]"
year,-1,PTS;AST,0.837342701,1.0,Clustering,Compound Shape,0.73751193,584,0,"[-0.834973277807097, -0.135685226246438]","[0.005403448338220125, -1.1274546105132652e-17]","[0.0001670392265832591, -2.59461618316774e-05]","[-6.369551658630371, -33.505409240722656]",-6.369551658630371,-33.505409240722656,"[37.9843816316794, 105.2789624879344]","[0.011902419331812186, -0.01313229580754312]","[-0.006671350698923976, 0.028622267532326523]","[3.5142319202423096, -39.1848258972168]"
age,-1,PTS;AST,0.996347393,1.0,Cross Measure Correlation,Compound,0.996347393,631,0,"[-0.8349737354704353, -0.13568286461392387]","[0.00540344833822012, -1.2201794806260047e-17]","[0.00016703922658325908, -2.594616183167698e-05]","[-6.517692565917969, -32.66095733642578]",-6.517692565917969,-32.66095733642578,"[37.984381631679355, 105.27896248793445]","[0.011902419331812198, -0.004565842307607196]","[-0.006671350698923166, 0.02862226753232606]","[2.6878676414489746, -40.988460540771484]"
name,-1,PTS;AST,0.6589242329999999,1.0,Cross Measure Correlation,Compound,0.6589242329999999,633,0,"[-0.8349743300063218, -0.13567979669129274]","[0.0054034483382201315, -1.6839040105055137e-17]","[0.0001670392265832592, -2.5946161831676605e-05]","[-5.867262840270996, -33.94029235839844]",-5.867262840270996,-33.940292358398445,"[37.984381631679355, 105.27896248793445]","[0.0119024193318122, -0.004565842307607198]","[-0.0066713506989233675, 0.02862226753232626]","[4.250402927398682, -41.01268005371094]"
team_name,-1,PTS;AST,0.998024333,1.0,Cross Measure Correlation,Compound,0.998024333,640,0,"[-0.8349733323972147, -0.13568494455076602]","[0.005403448338220121, -9.419684414454612e-18]","[0.00016703922658325824, -2.5946161831677645e-05]","[-5.738023281097412, -32.432891845703125]",-5.738023281097412,-32.432891845703125,"[37.984381631679305, 105.27896248793445]","[0.011902419331812198, -0.0045658423076072]","[-0.006671350698922968, 0.02862226753232582]","[2.520709276199341, -38.647830963134766]"
year,-1,PTS;AST,0.973599909,1.0,Cross Measure Correlation,Compound,0.973599909,645,0,"[-0.8349733448567269, -0.13568488025724473]","[0.0054034483382201254, -1.591151818761235e-17]","[0.00016703922658325895, -2.5946161831676334e-05]","[-6.519661903381348, -33.25746536254883]",-6.519661903381348,-33.25746536254883,"[37.98438163167932, 105.27896248793446]","[0.01190241933181219, -0.013132295807543107]","[-0.006671350698923973, 0.028622267532326575]","[4.0032196044921875, -40.49972915649414]"
year,-1,PTS,0.40447064,0.105898059,Trend,Shape,0.042832656,48,215453,"[0.12563967372790108, 0.05239914018584024]","[-0.004798114621285176, 0.006083570966908804]","[0.0001670392265832592, -2.5946161831676954e-05]","[-27.9695987701416, 25.136516571044922]",-27.9695987701416,25.136516571044922,"[1.5189021398522542, 7.573898402092656]","[-0.0009269529712445895, -1.3677017022553202e-17]","[-0.006671350698923968, 0.028622267532326797]","[26.84751319885254, 17.45376968383789]"
year,1969,PTS,1.0,0.105898059,Change Point,Shape,0.105898059,129,215453,"[0.1256395801362743, 0.0523986641159069]","[-0.00479811462128518, 0.006144447291640985]","[0.00016703922658325873, -2.59461618316774e-05]","[-28.389278411865234, 25.492563247680664]",-28.389278411865234,25.492563247680664,"[1.5189021657852162, 7.573898393386962]","[-0.0009269529712445854, -1.5781161945300632e-17]","[-0.0066713506989233735, 0.028622267532326395]","[26.84751319885254, 17.45376968383789]"
year,1979,PTS,0.9850668,0.105898059,Outlier,Shape,0.1043166619999999,188,215453,"[0.12563776831550505, 0.05238944722974451]","[-0.004798114621285178, 0.006144447291640982]","[0.00016703922658325938, -2.5946161831677872e-05]","[-28.389278411865234, 25.492563247680664]",-28.389278411865234,25.492563247680664,"[1.5189021404267196, 7.57389840189979]","[-0.0009269529712445897, -1.683323398045112e-17]","[-0.006671350698924568, 0.028622267532326832]","[26.73305892944336, 16.91136360168457]"
year,-1,AST,0.359826556,0.105898059,Trend,Shape,0.038104934,328,215453,"[0.12563774933221303, 0.05238935065265399]","[-0.004798114621285172, 0.006144447291640985]","[0.000167039226583259, -2.5946161831676913e-05]","[-28.389278411865234, 25.492563247680664]",-28.389278411865234,25.492563247680664,"[1.518902145159193, 7.573898400311124]","[-0.0009269529712445879, -1.1572872209176435e-17]","[-0.006671350698923965, 0.028622267532326606]","[26.73305892944336, 16.91136360168457]"
pos_name,PG,AST,0.986575302,0.105898059,Top1,Point,0.10447641,368,215453,"[0.12563963720539906, 0.05239895440830912]","[-0.004798114621285172, 0.0061444472916409865]","[0.0001670392265832589, -2.5946161831676374e-05]","[-28.389278411865234, 25.492563247680664]",-28.389278411865234,25.492563247680664,"[1.5189021397703124, 7.573898402120181]","[-0.0009269529712445902, -2.5249812880408996e-17]","[-0.006671350698922968, 0.028622267532326082]","[26.84751319885254, 17.453767776489258]"
year,1969,AST,1.0,0.105898059,Change Point,Shape,0.105898059,429,215453,"[0.12563956517236163, 0.05239858799905161]","[-0.004798114621285171, 0.006144447291640979]","[0.0001670392265832594, -2.5946161831676818e-05]","[-27.96601676940918, 25.1285343170166]",-27.96601676940918,25.1285343170166,"[1.5189053979900289, 7.573897308337403]","[-0.0009269529712445889, -1.3677016749862946e-17]","[-0.006671350698922965, 0.028622267532326037]","[26.73305892944336, 16.91136360168457]"
year,1983,AST,0.969043996,0.105898059,Outlier,Shape,0.102619879,466,215453,"[0.12563962898060382, 0.05239891257151989]","[-0.004798114621285178, 0.0061444472916409865]","[0.00016703922658325952, -2.5946161831677184e-05]","[-28.11916160583496, 25.368144989013672]",-28.11916160583496,25.368144989013672,"[1.5189021428202518, 7.5738984010962795]","[-0.0009269529712445884, -6.312510418723374e-18]","[-0.006671350698923379, 0.028622267532326252]","[26.73305892944336, 16.91136360168457]"
pos_name,PG,AST,0.326874575,0.105898059,Attribution,Point,0.034615383,514,215453,"[0.1256397417894136, 0.05239948639016447]","[-0.004798114621285174, 0.00614444729164098]","[0.00016703922658325952, -2.59461618316769e-05]","[-27.966018676757812, 25.1285400390625]",-27.96601867675781,25.1285400390625,"[1.5189021458643175, 7.573898400074417]","[-0.000926952971244587, -2.1042206887101736e-18]","[-0.006671350698924174, 0.028622267532326634]","[26.73305892944336, 16.91136360168457]"
name,-1,PTS;AST,0.6627156270000001,0.105898059,Clustering,Compound Shape,0.0863365609999999,559,215453,"[0.12563965929003815, 0.052399066745424785]","[-0.004798114621285172, 0.006144447291640993]","[0.00016703922658325952, -2.5946161831677157e-05]","[-27.9695987701416, 25.136516571044922]",-27.9695987701416,25.136516571044922,"[1.5189021595281231, 7.573898395487486]","[-0.0009269529712445895, -1.9989450946776868e-17]","[-0.00667135069892377, 0.028622267532326582]","[26.84751319885254, 17.453767776489258]"
year,-1,PTS,0.53663381,0.076670004,Trend,Shape,0.041143717,49,215452,"[0.21184647827269965, -0.03895518403118838]","[-0.004798114621285186, -0.004176467593970152]","[0.00016703922658325927, -2.594616183167659e-05]","[6.4262166023254395, 2.3184127807617188]",6.42621660232544,2.3184127807617188,"[-30.249489497573627, -49.183446300343995]","[-0.0009269529712445895, 1.0903440605261609e-18]","[-0.006671350698922968, 0.028622267532326034]","[7.667250156402588, -17.646869659423828]"
year,1976,PTS,1.0,0.076670004,Change Point,Shape,0.076670004,124,215452,"[0.19986785232127524, -0.01639039383579084]","[-0.004798114621285179, -0.0041764675939701505]","[0.00016703922658325838, -2.5946161831678008e-05]","[6.426216125488281, 2.318413257598877]",6.426216125488281,2.318413257598877,"[-30.249462386022255, -49.18346289314796]","[-0.0009269529712445892, -2.1806820961136866e-18]","[-0.006671350698924169, 0.028622267532326533]","[7.385711193084717, -17.366579055786133]"
