name,year,team_name,age,lg_name,pos_name,PTS,AST,cid
Art Harris,1969,Oklahoma City Thunder,22,NBA,SG,993,258,7722
Art Harris,1970,TOT,23,NBA,SG,656,231,7723
Art Harris,1971,Phoenix Suns,24,NBA,PG,467,132,7724
Art Harris,1972,Phoenix Suns,25,NBA,SG,55,18,7725
Bernie Harris,1975,Los Angeles Clippers,24,NBA,PF,5,1,7726
Billy Harris,1975,San Diego Sails,23,ABA,SG,609,111,7727
Bob Harris,1950,Detroit Pistons,22,NBA,no pos,476,129,7728
Bob Harris,1951,TOT,23,NBA,no pos,282,64,7729
Bob Harris,1952,Boston Celtics,24,NBA,PF,514,120,7730
Bob Harris,1953,Boston Celtics,25,NBA,SF,517,95,7731
Bob Harris,1954,Boston Celtics,26,NBA,SF,420,94,7732
Chris Harris,1956,TOT,22,NBA,SG,101,44,7733
Devin Harris,2005,Dallas Mavericks,21,NBA,PG,436,169,7734
Devin Harris,2006,Dallas Mavericks,22,NBA,PG,554,177,7735
Devin Harris,2007,Dallas Mavericks,23,NBA,PG,813,296,7736
Devin Harris,2008,TOT,24,NBA,PG,946,369,7737
Devin Harris,2009,Brooklyn Nets,25,NBA,PG,1470,476,7738
Devin Harris,2010,Brooklyn Nets,26,NBA,PG,1080,423,7739
Devin Harris,2011,TOT,27,NBA,PG,1079,503,7740
Devin Harris,2012,Utah Jazz,28,NBA,PG,715,316,7741
Devin Harris,2013,Atlanta Hawks,29,NBA,SG,577,197,7742
Devin Harris,2014,Dallas Mavericks,30,NBA,PG,315,178,7743
Devin Harris,2015,Dallas Mavericks,31,NBA,PG,399,156,7744
Elias Harris,2014,Los Angeles Lakers,24,NBA,SF,0,1,7745
Gary Harris,2015,Denver Nuggets,20,NBA,SG,77,15,7746
Joe Harris,2015,Cleveland Cavaliers,23,NBA,SG,99,22,7747
Lucious Harris,1994,Dallas Mavericks,23,NBA,SG,418,106,7748
Lucious Harris,1995,Dallas Mavericks,24,NBA,SG,751,132,7749
Lucious Harris,1996,Dallas Mavericks,25,NBA,SG,481,79,7750
Lucious Harris,1997,Philadelphia 76ers,26,NBA,SG,293,50,7751
Lucious Harris,1998,Brooklyn Nets,27,NBA,SG,191,42,7752
Lucious Harris,1999,Brooklyn Nets,28,NBA,SG,193,31,7753
Lucious Harris,2000,Brooklyn Nets,29,NBA,SG,513,100,7754
Lucious Harris,2001,Brooklyn Nets,30,NBA,SG,683,135,7755
Lucious Harris,2002,Brooklyn Nets,31,NBA,SG,675,116,7756
Lucious Harris,2003,Brooklyn Nets,32,NBA,SG,795,155,7757
Lucious Harris,2004,Brooklyn Nets,33,NBA,PG,478,135,7758
Lucious Harris,2005,Cleveland Cavaliers,34,NBA,SG,313,49,7759
Manny Harris,2011,Cleveland Cavaliers,21,NBA,SG,321,85,7760
Manny Harris,2012,Cleveland Cavaliers,22,NBA,SG,173,31,7761
Manny Harris,2014,Los Angeles Lakers,24,NBA,SG,73,11,7762
Mike Harris,2008,Houston Rockets,24,NBA,PF,62,3,7763
Mike Harris,2010,TOT,26,NBA,PF,29,3,7764
Mike Harris,2011,Houston Rockets,27,NBA,PF,8,1,7765
Mike Harris,2014,Utah Jazz,30,NBA,PF,84,5,7766
Steve Harris,1986,Houston Rockets,22,NBA,SG,257,50,7767
Steve Harris,1987,Houston Rockets,23,NBA,SG,613,100,7768
Steve Harris,1988,TOT,24,NBA,SG,535,87,7769
Steve Harris,1989,Detroit Pistons,25,NBA,SG,4,0,7770
Steve Harris,1990,Los Angeles Clippers,26,NBA,SG,31,1,7771
Terrel Harris,2012,Miami Heat,24,NBA,SG,80,26,7772
Terrel Harris,2013,TOT,25,NBA,SG,15,9,7773
Tobias Harris,2012,Milwaukee Bucks,19,NBA,SF,208,22,7774
Tobias Harris,2013,TOT,20,NBA,SF,603,69,7775
Tobias Harris,2014,Orlando Magic,21,NBA,PF,893,82,7776
Tobias Harris,2015,Orlando Magic,22,NBA,SF,746,87,7777
Tony Harris,1991,Philadelphia 76ers,23,NBA,SG,10,0,7778
Tony Harris,1994,Boston Celtics,26,NBA,SG,44,8,7779
Tony Harris,1995,Boston Celtics,27,NBA,SG,14,0,7780
Bob Harrison,1950,Los Angeles Lakers,22,NBA,no pos,300,131,7781
Bob Harrison,1951,Los Angeles Lakers,23,NBA,no pos,401,195,7782
Bob Harrison,1952,Los Angeles Lakers,24,NBA,SG,401,188,7783
Bob Harrison,1953,Los Angeles Lakers,25,NBA,SG,497,160,7784
Bob Harrison,1954,TOT,26,NBA,SG,382,139,7785
Bob Harrison,1955,Atlanta Hawks,27,NBA,PG,724,252,7786
Bob Harrison,1956,Atlanta Hawks,28,NBA,PG,617,277,7787
Bob Harrison,1957,TOT,29,NBA,no pos,0,0,7788
Bob Harrison,1958,Philadelphia 76ers,30,NBA,SG,517,169,7789
David Harrison,2005,Indiana Pacers,22,NBA,C,264,13,7790
David Harrison,2006,Indiana Pacers,23,NBA,C,385,14,7791
David Harrison,2007,Indiana Pacers,24,NBA,C,71,6,7792
David Harrison,2008,Indiana Pacers,25,NBA,C,229,14,7793
Jason Hart,2001,Milwaukee Bucks,22,NBA,PG,2,1,7794
Jason Hart,2002,San Antonio Spurs,23,NBA,PG,26,12,7795
Jason Hart,2004,San Antonio Spurs,25,NBA,PG,177,81,7796
Jason Hart,2005,Charlotte Hornets,26,NBA,PG,706,367,7797
Jason Hart,2006,Sacramento Kings,27,NBA,PG,218,70,7798
Jason Hart,2007,TOT,28,NBA,PG,249,103,7799
Jason Hart,2008,Utah Jazz,29,NBA,PG,165,86,7800
Jason Hart,2009,TOT,30,NBA,PG,78,48,7801
Jason Hart,2010,TOT,31,NBA,PG,2,6,7802
Antonio Harvey,1994,Los Angeles Lakers,23,NBA,PF,70,5,7803
Antonio Harvey,1995,Los Angeles Lakers,24,NBA,PF,179,23,7804
Antonio Harvey,1996,TOT,25,NBA,PF,204,15,7805
Antonio Harvey,1997,Oklahoma City Thunder,26,NBA,PF,15,1,7806
Antonio Harvey,2000,Portland Trail Blazers,29,NBA,PF,41,5,7807
Antonio Harvey,2001,Portland Trail Blazers,30,NBA,PF,31,4,7808
Antonio Harvey,2002,Oklahoma City Thunder,31,NBA,PF,9,5,7809
Antonio Harvey,2003,Atlanta Hawks,32,NBA,PF,4,0,7810
Donnell Harvey,2001,Dallas Mavericks,20,NBA,PF,22,2,7811
Donnell Harvey,2002,TOT,21,NBA,PF,270,37,7812
Donnell Harvey,2003,Denver Nuggets,22,NBA,SF,611,100,7813
Donnell Harvey,2004,TOT,23,NBA,PF,239,21,7814
Donnell Harvey,2005,Brooklyn Nets,24,NBA,PF,8,1,7815
Scott Haskin,1994,Indiana Pacers,23,NBA,C,55,6,7816
Clem Haskins,1968,Chicago Bulls,24,NBA,PG,679,165,7817
Clem Haskins,1969,Chicago Bulls,25,NBA,PG,1356,306,7818
Clem Haskins,1970,Chicago Bulls,26,NBA,SG,1668,624,7819
Clem Haskins,1971,Phoenix Suns,27,NBA,PG,1462,383,7820
Clem Haskins,1972,Phoenix Suns,28,NBA,PG,1238,290,7821
Clem Haskins,1973,Phoenix Suns,29,NBA,SG,808,203,7822
Clem Haskins,1974,Phoenix Suns,30,NBA,SG,899,259,7823
Clem Haskins,1975,Washington Wizards,31,NBA,SG,283,79,7824
Clem Haskins,1976,Washington Wizards,32,NBA,SG,350,73,7825
Udonis Haslem,2004,Miami Heat,23,NBA,PF,550,51,7826
Udonis Haslem,2005,Miami Heat,24,NBA,PF,870,108,7827
Udonis Haslem,2006,Miami Heat,25,NBA,PF,757,95,7828
Udonis Haslem,2007,Miami Heat,26,NBA,PF,844,97,7829
Udonis Haslem,2008,Miami Heat,27,NBA,PF,589,68,7830
Udonis Haslem,2009,Miami Heat,28,NBA,PF,794,85,7831
Udonis Haslem,2010,Miami Heat,29,NBA,PF,771,52,7832
Udonis Haslem,2011,Miami Heat,30,NBA,PF,104,6,7833
Udonis Haslem,2012,Miami Heat,31,NBA,PF,385,42,7834
Udonis Haslem,2013,Miami Heat,32,NBA,PF,290,38,7835
Udonis Haslem,2014,Miami Heat,33,NBA,PF,173,13,7836
Udonis Haslem,2015,Miami Heat,34,NBA,PF,107,18,7837
Trenton Hassell,2002,Chicago Bulls,22,NBA,SG,681,172,7838
Trenton Hassell,2003,Chicago Bulls,23,NBA,SG,342,151,7839
Trenton Hassell,2004,Minnesota Timberwolves,24,NBA,SG,406,133,7840
Trenton Hassell,2005,Minnesota Timberwolves,25,NBA,SG,541,128,7841
Trenton Hassell,2006,Minnesota Timberwolves,26,NBA,SG,710,203,7842
Trenton Hassell,2007,Minnesota Timberwolves,27,NBA,SG,512,203,7843
Trenton Hassell,2008,TOT,28,NBA,SG,123,41,7844
Trenton Hassell,2009,Brooklyn Nets,29,NBA,SF,194,51,7845
Trenton Hassell,2010,Brooklyn Nets,30,NBA,SF,232,50,7846
Billy Hassett,1950,TOT,28,NBA,no pos,272,137,7847
Billy Hassett,1951,Baltimore Bullets,29,NBA,no pos,133,47,7848
Joe Hassett,1978,Oklahoma City Thunder,22,NBA,SG,192,41,7849
Joe Hassett,1979,Oklahoma City Thunder,23,NBA,SG,223,42,7850
Joe Hassett,1980,Indiana Pacers,24,NBA,SG,523,104,7851
Joe Hassett,1981,TOT,25,NBA,SG,356,74,7852
Joe Hassett,1982,Golden State Warriors,26,NBA,SG,390,104,7853
Joe Hassett,1983,Golden State Warriors,27,NBA,SG,39,21,7854
Scott Hastings,1983,TOT,22,NBA,PF,37,3,7855
Scott Hastings,1984,Atlanta Hawks,23,NBA,PF,305,46,7856
Scott Hastings,1985,Atlanta Hawks,24,NBA,PF,241,46,7857
Scott Hastings,1986,Atlanta Hawks,25,NBA,PF,193,26,7858
Scott Hastings,1987,Atlanta Hawks,26,NBA,PF,71,13,7859
Scott Hastings,1988,Atlanta Hawks,27,NBA,PF,110,16,7860
Scott Hastings,1989,Miami Heat,28,NBA,C,386,59,7861
Scott Hastings,1990,Detroit Pistons,29,NBA,PF,42,8,7862
Scott Hastings,1991,Detroit Pistons,30,NBA,PF,48,7,7863
Scott Hastings,1992,Denver Nuggets,31,NBA,C,58,26,7864
Scott Hastings,1993,Denver Nuggets,32,NBA,C,156,34,7865
Kirk Haston,2002,Charlotte Hornets,22,NBA,PF,26,5,7866
Kirk Haston,2003,New Orleans Pelicans,23,NBA,SF,6,3,7867
Vern Hatton,1959,TOT,23,NBA,PG,375,70,7868
Vern Hatton,1960,Golden State Warriors,24,NBA,SG,307,82,7869
Vern Hatton,1961,Golden State Warriors,25,NBA,SG,240,59,7870
Vern Hatton,1962,TOT,26,NBA,no pos,0,0,7871
John Havlicek,1963,Boston Celtics,22,NBA,SF,1140,179,7872
John Havlicek,1964,Boston Celtics,23,NBA,SF,1595,238,7873
John Havlicek,1965,Boston Celtics,24,NBA,SG,1375,199,7874
John Havlicek,1966,Boston Celtics,25,NBA,SF,1334,210,7875
John Havlicek,1967,Boston Celtics,26,NBA,SF,1733,278,7876
John Havlicek,1968,Boston Celtics,27,NBA,SG,1700,384,7877
John Havlicek,1969,Boston Celtics,28,NBA,SG,1771,441,7878
John Havlicek,1970,Boston Celtics,29,NBA,SG,1960,550,7879
John Havlicek,1971,Boston Celtics,30,NBA,SF,2338,607,7880
John Havlicek,1972,Boston Celtics,31,NBA,SF,2252,614,7881
John Havlicek,1973,Boston Celtics,32,NBA,SF,1902,529,7882
John Havlicek,1974,Boston Celtics,33,NBA,SF,1716,447,7883
John Havlicek,1975,Boston Celtics,34,NBA,SF,1573,432,7884
John Havlicek,1976,Boston Celtics,35,NBA,SF,1289,278,7885
John Havlicek,1977,Boston Celtics,36,NBA,SF,1395,400,7886
John Havlicek,1978,Boston Celtics,37,NBA,SF,1322,328,7887
Spencer Hawes,2008,Sacramento Kings,19,NBA,C,334,44,7888
Spencer Hawes,2009,Sacramento Kings,20,NBA,C,876,149,7889
Spencer Hawes,2010,Sacramento Kings,21,NBA,C,723,158,7890
Spencer Hawes,2011,Philadelphia 76ers,22,NBA,C,584,121,7891
Spencer Hawes,2012,Philadelphia 76ers,23,NBA,C,355,98,7892
Spencer Hawes,2013,Philadelphia 76ers,24,NBA,C,905,183,7893
Spencer Hawes,2014,TOT,25,NBA,C,1053,240,7894
Spencer Hawes,2015,Los Angeles Clippers,26,NBA,PF,236,49,7895
Steve Hawes,1975,Houston Rockets,24,NBA,C,325,88,7896
Steve Hawes,1976,TOT,25,NBA,C,485,115,7897
Steve Hawes,1977,Atlanta Hawks,26,NBA,PF,361,63,7898
Steve Hawes,1978,Atlanta Hawks,27,NBA,PF,949,190,7899
Steve Hawes,1979,Atlanta Hawks,28,NBA,PF,852,184,7900
Steve Hawes,1980,Atlanta Hawks,29,NBA,PF,761,144,7901
Steve Hawes,1981,Atlanta Hawks,30,NBA,C,889,168,7902
Steve Hawes,1982,Atlanta Hawks,31,NBA,PF,456,142,7903
Steve Hawes,1983,TOT,32,NBA,PF,400,95,7904
Steve Hawes,1984,Oklahoma City Thunder,33,NBA,PF,290,99,7905
Connie Hawkins,1968,Pittsburgh Condors,25,ABA,PF,1875,320,7906
Connie Hawkins,1969,Pittsburgh Condors,26,ABA,PF,1420,184,7907
Connie Hawkins,1970,Phoenix Suns,27,NBA,SF,1995,391,7908
Connie Hawkins,1971,Phoenix Suns,28,NBA,SF,1481,322,7909
Connie Hawkins,1972,Phoenix Suns,29,NBA,SF,1598,296,7910
Connie Hawkins,1973,Phoenix Suns,30,NBA,SF,1204,304,7911
Connie Hawkins,1974,TOT,31,NBA,SF,999,407,7912
Connie Hawkins,1975,Los Angeles Lakers,32,NBA,PF,346,120,7913
Connie Hawkins,1976,Atlanta Hawks,33,NBA,PF,610,212,7914
Hersey Hawkins,1989,Philadelphia 76ers,22,NBA,SG,1196,239,7915
Hersey Hawkins,1990,Philadelphia 76ers,23,NBA,SG,1515,261,7916
Hersey Hawkins,1991,Philadelphia 76ers,24,NBA,SG,1767,299,7917
Hersey Hawkins,1992,Philadelphia 76ers,25,NBA,SG,1536,248,7918
Hersey Hawkins,1993,Philadelphia 76ers,26,NBA,PG,1643,317,7919
Hersey Hawkins,1994,Charlotte Hornets,27,NBA,SG,1180,216,7920
Hersey Hawkins,1995,Charlotte Hornets,28,NBA,SG,1172,262,7921
Hersey Hawkins,1996,Oklahoma City Thunder,29,NBA,SG,1281,218,7922
Hersey Hawkins,1997,Oklahoma City Thunder,30,NBA,SG,1139,250,7923
Hersey Hawkins,1998,Oklahoma City Thunder,31,NBA,SG,862,221,7924
Hersey Hawkins,1999,Oklahoma City Thunder,32,NBA,SG,516,123,7925
Hersey Hawkins,2000,Chicago Bulls,33,NBA,SG,480,134,7926
Hersey Hawkins,2001,Charlotte Hornets,34,NBA,SG,183,72,7927
Juaquin Hawkins,2003,Houston Rockets,29,NBA,SG,134,47,7928
Marshall Hawkins,1950,Indianapolis Olympians,25,NBA,no pos,152,51,7929
Michael Hawkins,1997,Boston Celtics,24,NBA,PG,80,64,7930
Michael Hawkins,1999,Sacramento Kings,26,NBA,PG,36,27,7931
Michael Hawkins,2000,Charlotte Hornets,27,NBA,PG,8,13,7932
Michael Hawkins,2001,Cleveland Cavaliers,28,NBA,PG,8,13,7933
Robert Hawkins,1976,Golden State Warriors,21,NBA,SG,126,16,7934
Robert Hawkins,1977,Brooklyn Nets,22,NBA,SG,1006,93,7935
Robert Hawkins,1978,Brooklyn Nets,23,NBA,SG,163,37,7936
Robert Hawkins,1979,Detroit Pistons,24,NBA,SG,18,4,7937
Tom Hawkins,1960,Los Angeles Lakers,23,NBA,SF,546,54,7938
Tom Hawkins,1961,Los Angeles Lakers,24,NBA,SF,760,88,7939
Tom Hawkins,1962,Los Angeles Lakers,25,NBA,SF,721,95,7940
Tom Hawkins,1963,Sacramento Kings,26,NBA,SF,745,100,7941
Tom Hawkins,1964,Sacramento Kings,27,NBA,SF,625,74,7942
Tom Hawkins,1965,Sacramento Kings,28,NBA,SF,556,80,7943
Tom Hawkins,1966,Sacramento Kings,29,NBA,SF,662,99,7944
Tom Hawkins,1967,Los Angeles Lakers,30,NBA,SF,632,83,7945
Tom Hawkins,1968,Los Angeles Lakers,31,NBA,PF,903,117,7946
Tom Hawkins,1969,Los Angeles Lakers,32,NBA,SF,522,81,7947
Nate Hawthorne,1974,Los Angeles Lakers,24,NBA,SG,106,23,7948
Nate Hawthorne,1975,Phoenix Suns,25,NBA,SG,297,39,7949
Nate Hawthorne,1976,Phoenix Suns,26,NBA,SG,479,46,7950
Chuck Hayes,2006,Houston Rockets,22,NBA,PF,147,14,7951
Chuck Hayes,2007,Houston Rockets,23,NBA,PF,439,47,7952
Chuck Hayes,2008,Houston Rockets,24,NBA,PF,237,91,7953
Chuck Hayes,2009,Houston Rockets,25,NBA,C,91,42,7954
Chuck Hayes,2010,Houston Rockets,26,NBA,C,358,139,7955
Chuck Hayes,2011,Houston Rockets,27,NBA,C,582,202,7956
Chuck Hayes,2012,Sacramento Kings,28,NBA,C,172,77,7957
Chuck Hayes,2013,Sacramento Kings,29,NBA,C,198,112,7958
Chuck Hayes,2014,TOT,30,NBA,C,132,35,7959
Chuck Hayes,2015,Toronto Raptors,31,NBA,C,35,13,7960
Elvin Hayes,1969,Houston Rockets,23,NBA,C,2327,113,7961
Elvin Hayes,1970,Houston Rockets,24,NBA,C,2256,162,7962
Elvin Hayes,1971,Houston Rockets,25,NBA,C,2350,186,7963
Elvin Hayes,1972,Houston Rockets,26,NBA,C,2063,270,7964
Elvin Hayes,1973,Washington Wizards,27,NBA,PF,1717,127,7965
Elvin Hayes,1974,Washington Wizards,28,NBA,PF,1735,163,7966
Elvin Hayes,1975,Washington Wizards,29,NBA,PF,1887,206,7967
Elvin Hayes,1976,Washington Wizards,30,NBA,PF,1585,121,7968
Elvin Hayes,1977,Washington Wizards,31,NBA,PF,1942,158,7969
Elvin Hayes,1978,Washington Wizards,32,NBA,PF,1598,149,7970
Elvin Hayes,1979,Washington Wizards,33,NBA,PF,1789,143,7971
Elvin Hayes,1980,Washington Wizards,34,NBA,PF,1859,129,7972
Elvin Hayes,1981,Washington Wizards,35,NBA,PF,1439,98,7973
Elvin Hayes,1982,Houston Rockets,36,NBA,PF,1318,144,7974
Elvin Hayes,1983,Houston Rockets,37,NBA,PF,1046,158,7975
Elvin Hayes,1984,Houston Rockets,38,NBA,PF,402,71,7976
Jarvis Hayes,2004,Washington Wizards,22,NBA,SF,673,106,7977
Jarvis Hayes,2005,Washington Wizards,23,NBA,SF,553,90,7978
Jarvis Hayes,2006,Washington Wizards,24,NBA,SG,196,27,7979
Jarvis Hayes,2007,Washington Wizards,25,NBA,SF,585,80,7980
Jarvis Hayes,2008,Detroit Pistons,26,NBA,SF,552,62,7981
Jarvis Hayes,2009,Brooklyn Nets,27,NBA,SF,644,54,7982
Jarvis Hayes,2010,Brooklyn Nets,28,NBA,SF,350,40,7983
Jim Hayes,1971,Brooklyn Nets,22,ABA,SG,144,47,7984
Steve Hayes,1982,TOT,26,NBA,C,140,28,7985
Steve Hayes,1983,Cleveland Cavaliers,27,NBA,C,237,36,7986
Steve Hayes,1984,Oklahoma City Thunder,28,NBA,C,57,13,7987
Steve Hayes,1985,Philadelphia 76ers,29,NBA,C,22,1,7988
Steve Hayes,1986,Utah Jazz,30,NBA,C,89,7,7989
Gordon Hayward,2011,Utah Jazz,20,NBA,SF,388,81,7990
Gordon Hayward,2012,Utah Jazz,21,NBA,SF,782,207,7991
Gordon Hayward,2013,Utah Jazz,22,NBA,SF,1017,213,7992
Gordon Hayward,2014,Utah Jazz,23,NBA,SF,1248,400,7993
Gordon Hayward,2015,Utah Jazz,24,NBA,SF,902,196,7994
Lazar Hayward,2011,Minnesota Timberwolves,24,NBA,SF,160,28,7995
Lazar Hayward,2012,Oklahoma City Thunder,25,NBA,SF,37,4,7996
Lazar Hayward,2013,Minnesota Timberwolves,26,NBA,SF,10,3,7997
Brendan Haywood,2002,Washington Wizards,22,NBA,C,315,29,7998
Brendan Haywood,2003,Washington Wizards,23,NBA,C,501,29,7999
Brendan Haywood,2004,Washington Wizards,24,NBA,C,537,43,8000
Brendan Haywood,2005,Washington Wizards,25,NBA,C,637,57,8001
Brendan Haywood,2006,Washington Wizards,26,NBA,C,575,46,8002
Brendan Haywood,2007,Washington Wizards,27,NBA,C,511,47,8003
Brendan Haywood,2008,Washington Wizards,28,NBA,C,848,71,8004
Brendan Haywood,2009,Washington Wizards,29,NBA,C,58,8,8005
Brendan Haywood,2010,TOT,30,NBA,C,704,43,8006
Brendan Haywood,2011,Dallas Mavericks,31,NBA,C,320,19,8007
Brendan Haywood,2012,Dallas Mavericks,32,NBA,C,281,19,8008
Brendan Haywood,2013,Charlotte Hornets,33,NBA,C,216,29,8009
Brendan Haywood,2015,Cleveland Cavaliers,35,NBA,C,28,1,8010
Spencer Haywood,1970,Denver Nuggets,20,ABA,PF,2519,190,8011
Spencer Haywood,1971,Oklahoma City Thunder,21,NBA,PF,680,48,8012
Spencer Haywood,1972,Oklahoma City Thunder,22,NBA,PF,1914,148,8013
Spencer Haywood,1973,Oklahoma City Thunder,23,NBA,PF,2251,196,8014
Spencer Haywood,1974,Oklahoma City Thunder,24,NBA,PF,1761,240,8015
Spencer Haywood,1975,Oklahoma City Thunder,25,NBA,PF,1525,137,8016
Spencer Haywood,1976,New York Knicks,26,NBA,PF,1549,92,8017
Spencer Haywood,1977,New York Knicks,27,NBA,PF,513,50,8018
Spencer Haywood,1978,New York Knicks,28,NBA,PF,920,126,8019
Spencer Haywood,1979,TOT,29,NBA,PF,1421,127,8020
Spencer Haywood,1980,Los Angeles Lakers,30,NBA,PF,736,93,8021
Spencer Haywood,1982,Washington Wizards,32,NBA,PF,1009,64,8022
Spencer Haywood,1983,Washington Wizards,33,NBA,PF,313,30,8023
John Hazen,1949,Boston Celtics,21,BAA,no pos,18,3,8024
Luther Head,2006,Houston Rockets,23,NBA,SG,707,215,8025
Luther Head,2007,Houston Rockets,24,NBA,SG,872,194,8026
Luther Head,2008,Houston Rockets,25,NBA,SG,557,138,8027
Luther Head,2009,TOT,26,NBA,PG,149,58,8028
Luther Head,2010,Indiana Pacers,27,NBA,SG,357,72,8029
Luther Head,2011,Sacramento Kings,28,NBA,PG,200,70,8030
Shane Heal,1997,Minnesota Timberwolves,26,NBA,PG,75,33,8031
Shane Heal,2004,San Antonio Spurs,33,NBA,PG,22,5,8032
Brian Heaney,1970,Washington Wizards,23,NBA,no pos,28,6,8033
Gar Heard,1971,Oklahoma City Thunder,22,NBA,PF,386,45,8034
Gar Heard,1972,Oklahoma City Thunder,23,NBA,PF,459,55,8035
Gar Heard,1973,TOT,24,NBA,PF,816,60,8036
Gar Heard,1974,Los Angeles Clippers,25,NBA,PF,1239,180,8037
Gar Heard,1975,Los Angeles Clippers,26,NBA,PF,742,190,8038
Gar Heard,1976,TOT,27,NBA,PF,942,190,8039
Gar Heard,1977,Phoenix Suns,28,NBA,PF,446,89,8040
Gar Heard,1978,Phoenix Suns,29,NBA,PF,620,132,8041
Gar Heard,1979,Phoenix Suns,30,NBA,PF,395,60,8042
Gar Heard,1980,Phoenix Suns,31,NBA,PF,406,97,8043
Gar Heard,1981,Los Angeles Clippers,32,NBA,PF,377,122,8044
Herm Hedderick,1955,New York Knicks,25,NBA,no pos,4,2,8045
Alvin Heggs,1996,Houston Rockets,28,NBA,SF,8,0,8046
Tom Heinsohn,1957,Boston Celtics,22,NBA,PF,1163,117,8047
Tom Heinsohn,1958,Boston Celtics,23,NBA,PF,1230,125,8048
Tom Heinsohn,1959,Boston Celtics,24,NBA,PF,1242,164,8049
Tom Heinsohn,1960,Boston Celtics,25,NBA,PF,1629,171,8050
Tom Heinsohn,1961,Boston Celtics,26,NBA,PF,1579,141,8051
Tom Heinsohn,1962,Boston Celtics,27,NBA,PF,1742,165,8052
Tom Heinsohn,1963,Boston Celtics,28,NBA,PF,1440,95,8053
Tom Heinsohn,1964,Boston Celtics,29,NBA,PF,1257,183,8054
Tom Heinsohn,1965,Boston Celtics,30,NBA,SF,912,157,8055
Dick Hemric,1956,Boston Celtics,22,NBA,PF,499,60,8056
Dick Hemric,1957,Boston Celtics,23,NBA,PF,364,42,8057
Alan Henderson,1996,Atlanta Hawks,23,NBA,PF,503,51,8058
Alan Henderson,1997,Atlanta Hawks,24,NBA,PF,199,23,8059
Alan Henderson,1998,Atlanta Hawks,25,NBA,PF,986,73,8060
Alan Henderson,1999,Atlanta Hawks,26,NBA,SF,474,28,8061
Alan Henderson,2000,Atlanta Hawks,27,NBA,PF,1083,77,8062
Alan Henderson,2001,Atlanta Hawks,28,NBA,PF,769,50,8063
Alan Henderson,2002,Atlanta Hawks,29,NBA,PF,143,11,8064
Alan Henderson,2003,Atlanta Hawks,30,NBA,C,394,41,8065
Alan Henderson,2004,Atlanta Hawks,31,NBA,PF,24,2,8066
Alan Henderson,2005,Dallas Mavericks,32,NBA,PF,273,21,8067
Alan Henderson,2006,Cleveland Cavaliers,33,NBA,C,127,10,8068
Alan Henderson,2007,Philadelphia 76ers,34,NBA,PF,119,10,8069
Cedric Henderson,1987,TOT,21,NBA,PF,11,0,8070
Cedric Henderson,1998,Cleveland Cavaliers,22,NBA,SF,832,168,8071
Cedric Henderson,1999,Cleveland Cavaliers,23,NBA,SF,454,113,8072
Cedric Henderson,2000,Cleveland Cavaliers,24,NBA,SF,328,55,8073
Cedric Henderson,2001,Cleveland Cavaliers,25,NBA,SF,235,79,8074
Cedric Henderson,2002,Golden State Warriors,26,NBA,SF,36,4,8075
Dave Henderson,1988,Philadelphia 76ers,23,NBA,SG,126,34,8076
Gerald Henderson,1980,Boston Celtics,24,NBA,PG,473,147,8077
Gerald Henderson,1981,Boston Celtics,25,NBA,PG,636,213,8078
Gerald Henderson,1982,Boston Celtics,26,NBA,PG,833,252,8079
Gerald Henderson,1983,Boston Celtics,27,NBA,PG,671,195,8080
Gerald Henderson,1984,Boston Celtics,28,NBA,PG,908,300,8081
Gerald Henderson,1985,Oklahoma City Thunder,29,NBA,PG,1062,559,8082
Gerald Henderson,1986,Oklahoma City Thunder,30,NBA,PG,1071,487,8083
Gerald Henderson,1987,TOT,31,NBA,PG,805,471,8084
Gerald Henderson,1988,TOT,32,NBA,PG,595,231,8085
Gerald Henderson,1989,Philadelphia 76ers,33,NBA,PG,425,140,8086
Gerald Henderson,1990,TOT,34,NBA,PG,135,74,8087
Gerald Henderson,1991,Detroit Pistons,35,NBA,PG,123,62,8088
Gerald Henderson,1992,TOT,36,NBA,PG,36,10,8089
Gerald Henderson,2010,Charlotte Hornets,22,NBA,SG,113,13,8090
Gerald Henderson,2011,Charlotte Hornets,23,NBA,SG,653,101,8091
Gerald Henderson,2012,Charlotte Hornets,24,NBA,SG,830,126,8092
Gerald Henderson,2013,Charlotte Hornets,25,NBA,SG,1055,177,8093
Gerald Henderson,2014,Charlotte Hornets,26,NBA,SG,1081,199,8094
Gerald Henderson,2015,Charlotte Hornets,27,NBA,SG,486,104,8095
J.R. Henderson,1999,Memphis Grizzlies,22,NBA,SF,97,22,8096
Jerome Henderson,1986,Los Angeles Lakers,26,NBA,C,4,0,8097
Jerome Henderson,1987,Milwaukee Bucks,27,NBA,PF,12,0,8098
Kevin Henderson,1987,Golden State Warriors,22,NBA,PG,8,11,8099
Kevin Henderson,1988,TOT,23,NBA,SG,57,23,8100
Tom Henderson,1975,Atlanta Hawks,23,NBA,PG,902,314,8101
Tom Henderson,1976,Atlanta Hawks,24,NBA,PG,1154,374,8102
Tom Henderson,1977,TOT,25,NBA,PG,975,598,8103
Tom Henderson,1978,Washington Wizards,26,NBA,PG,857,406,8104
Tom Henderson,1979,Washington Wizards,27,NBA,PG,754,419,8105
