breakdown,breakdown_value,measure,sig,impact,insight,insight_type,score,iid,sid,name,year,team_name,age,lg_name,pos_name,index,x,y
year,1967,PTS,1.0,0.197778096,Change Point,Shape,0.197778096,139,314675,*,*,*,*,*,PF,384,32.7112,-14.703438
year,2014,PTS,0.907428713,0.197778096,Outlier,Shape,0.179469523,185,314675,*,*,*,*,*,PF,385,32.711197,-14.703438
lg_name,NBA,PTS,0.922225633,0.197778096,Attribution,Point,0.182396029,247,314675,*,*,*,*,*,PF,386,-59.423687,-17.391327
year,-1,AST,0.621510914,0.197778096,Trend,Shape,0.122921245,339,314675,*,*,*,*,*,PF,387,32.7522,20.112373
age,25,AST,0.85946722,0.197778096,Top1,Point,0.16998379,388,314675,*,*,*,*,*,PF,388,-17.160486,60.192715
year,1967,AST,1.0,0.197778096,Change Point,Shape,0.197778096,439,314675,*,*,*,*,*,PF,389,32.7522,20.11237
year,1993,AST,0.910643085,0.197778096,Outlier,Shape,0.180105255,485,314675,*,*,*,*,*,PF,390,32.7522,20.11237
lg_name,NBA,AST,0.926098846,0.197778096,Attribution,Point,0.183162066,547,314675,*,*,*,*,*,PF,391,-17.178427,60.179512
team_name,-1,PTS;AST,0.7567736829999999,0.197778096,Clustering,Compound Shape,0.114392248,569,314675,*,*,*,*,*,PF,392,-34.003033,53.26957
year,-1,PTS;AST,0.855860719,0.197778096,Clustering,Compound Shape,0.150561283,582,314675,*,*,*,*,*,PF,393,35.358036,11.005498
name,-1,PTS;AST,0.7646808740000001,0.197778096,Clustering,Compound Shape,0.166507815,589,314675,*,*,*,*,*,PF,394,-34.426804,53.768806
name,-1,PTS;AST,0.85750967,0.197778096,Cross Measure Correlation,Compound,0.16959663,618,314675,*,*,*,*,*,PF,395,-34.426804,53.768806
age,-1,PTS;AST,0.993397492,0.197778096,Cross Measure Correlation,Compound,0.1964722639999999,639,314675,*,*,*,*,*,PF,396,-34.49518,53.89377
year,-1,PTS;AST,0.951209477,0.197778096,Cross Measure Correlation,Compound,0.1881283989999999,644,314675,*,*,*,*,*,PF,397,35.358036,11.005498
team_name,-1,PTS;AST,0.987051097,0.197778096,Cross Measure Correlation,Compound,0.195217086,648,314675,*,*,*,*,*,PF,398,-34.00303,53.269566
year,-1,PTS,0.411348597,0.045105612,Trend,Shape,0.01855413,40,58091,*,*,*,31,*,*,399,-15.430844,37.95965
team_name,TOT,PTS,0.8266043559999999,0.045105612,Top1,Point,0.037284495,55,58091,*,*,*,31,*,*,400,64.62783,19.597181
year,1967,PTS,1.0,0.045105612,Change Point,Shape,0.045105612,115,58091,*,*,*,31,*,*,401,-15.430868,37.959652
year,1991,PTS,0.989514508,0.045105612,Outlier,Shape,0.044632657,169,58091,*,*,*,31,*,*,402,-15.431028,37.959698
lg_name,NBA,PTS,0.93613719,0.045105612,Attribution,Point,0.042225041,236,58091,*,*,*,31,*,*,403,64.704124,19.540302
year,-1,AST,0.4001005,0.045105612,Trend,Shape,0.018046778,341,58091,*,*,*,31,*,*,404,-60.53297,13.016465
team_name,TOT,AST,0.974197373,0.045105612,Top1,Point,0.043941769,351,58091,*,*,*,31,*,*,405,32.153,-49.826996
pos_name,PG,AST,0.97294505,0.045105612,Top1,Point,0.043885282,352,58091,*,*,*,31,*,*,406,32.098873,-49.764896
year,1967,AST,1.0,0.045105612,Change Point,Shape,0.045105612,415,58091,*,*,*,31,*,*,407,-60.532143,13.016594
year,1980,AST,0.987810668,0.045105612,Outlier,Shape,0.044555805,469,58091,*,*,*,31,*,*,408,-60.53762,13.016465
lg_name,NBA,AST,0.936483264,0.045105612,Attribution,Point,0.042240651,517,58091,*,*,*,31,*,*,409,32.02119,-49.709724
year,-1,PTS,0.420512507,0.0588852329999999,Trend,Shape,0.024761977,41,156901,*,*,*,*,ABA,*,410,-11.911263,-32.42467
age,23,PTS,0.935853033,0.0588852329999999,Top1,Point,0.055107924,79,156901,*,*,*,*,ABA,*,411,-4.214565,-27.420364
year,1971,PTS,0.911104421,0.0588852329999999,Outlier,Shape,0.053650597,167,156901,*,*,*,*,ABA,*,412,-11.911273,-32.424644
pos_name,PG,AST,0.76917859,0.0588852329999999,Top1,Point,0.0452932609999999,353,156901,*,*,*,*,ABA,*,413,-3.9092505,-26.700071
name,Louie Dampier,AST,0.979771118,0.0588852329999999,Top1,Point,0.0576940509999999,364,156901,*,*,*,*,ABA,*,414,-3.9081757,-26.696882
age,24,AST,0.924208865,0.0588852329999999,Top1,Point,0.054422255,367,156901,*,*,*,*,ABA,*,415,-3.926999,-26.701036
year,1971,AST,0.853065418,0.0588852329999999,Outlier,Shape,0.0502329559999999,465,156901,*,*,*,*,ABA,*,416,-11.044907,-30.999073
year,-1,PTS,0.4733162529999999,0.026939398,Trend,Shape,0.012750855,42,215463,*,*,*,33,NBA,*,417,-38.065445,-56.03862
year,-1,AST,0.4407770620000001,0.026939398,Trend,Shape,0.011874269,302,215463,*,*,*,33,NBA,*,418,7.073318,-64.27688
year,-1,PTS,0.3593420329999999,0.084775664,Trend,Shape,0.030463459,43,58082,*,*,*,22,*,*,419,-15.570906,35.44669
year,1968,PTS,1.0,0.084775664,Change Point,Shape,0.084775664,132,58082,*,*,*,22,*,*,420,-15.570857,35.447624
year,2011,PTS,0.993750923,0.084775664,Outlier,Shape,0.084245894,191,58082,*,*,*,22,*,*,421,-15.570836,35.447815
lg_name,NBA,PTS,0.902072694,0.084775664,Attribution,Point,0.076473812,232,58082,*,*,*,22,*,*,422,63.59544,19.050615
year,-1,AST,0.400313241,0.084775664,Trend,Shape,0.033936821,343,58082,*,*,*,22,*,*,423,-58.996025,10.513264
pos_name,PG,AST,0.978888564,0.084775664,Top1,Point,0.082985928,369,58082,*,*,*,22,*,*,424,32.4647,-47.01328
year,1968,AST,1.0,0.084775664,Change Point,Shape,0.084775664,432,58082,*,*,*,22,*,*,425,-58.995663,10.513296
year,2013,AST,0.974295853,0.084775664,Outlier,Shape,0.082596578,491,58082,*,*,*,22,*,*,426,-58.995655,10.513274
lg_name,NBA,AST,0.912175438,0.084775664,Attribution,Point,0.077330278,532,58082,*,*,*,22,*,*,427,32.431755,-47.037556
name,-1,PTS;AST,0.7762090009999999,0.084775664,Clustering,Compound Shape,0.073686044,553,58082,*,*,*,22,*,*,428,43.036533,-39.691227
year,-1,PTS,0.4228967839999999,0.043055357,Trend,Shape,0.018207972,44,215461,*,*,*,31,NBA,*,429,-30.317434,-52.532913
year,1959,PTS,1.0,0.043055357,Change Point,Shape,0.043055357,106,215461,*,*,*,31,NBA,*,430,-30.318024,-52.53292
year,1991,PTS,0.992485148,0.043055357,Outlier,Shape,0.042731802,192,215461,*,*,*,31,NBA,*,431,-30.317278,-52.534122
year,-1,AST,0.407335047,0.043055357,Trend,Shape,0.017537956,334,215461,*,*,*,31,NBA,*,432,6.2248416,-61.37722
year,1966,AST,1.0,0.043055357,Change Point,Shape,0.043055357,406,215461,*,*,*,31,NBA,*,433,6.2251806,-61.378822
year,1980,AST,0.991387612,0.043055357,Outlier,Shape,0.042684547,458,215461,*,*,*,31,NBA,*,434,6.224987,-61.378872
year,-1,PTS,0.6763162659999999,0.180136366,Trend,Shape,0.121829154,45,492967,*,*,*,*,NBA,SF,435,-46.96172,34.233063
age,24,PTS,0.815231837,0.180136366,Top1,Point,0.1468529,78,492967,*,*,*,*,NBA,SF,436,11.525793,46.479572
year,1958,PTS,1.0,0.180136366,Change Point,Shape,0.180136366,140,492967,*,*,*,*,NBA,SF,437,-46.96172,34.233063
year,2000,PTS,0.901948361,0.180136366,Outlier,Shape,0.1624737,180,492967,*,*,*,*,NBA,SF,438,-46.96172,34.233063
year,-1,AST,0.662737244,0.180136366,Trend,Shape,0.119383079,344,492967,*,*,*,*,NBA,SF,439,61.95719,-3.5955176
age,24,AST,0.773342194,0.180136366,Top1,Point,0.139307052,386,492967,*,*,*,*,NBA,SF,440,25.270437,53.54287
year,1969,AST,1.0,0.180136366,Change Point,Shape,0.180136366,440,492967,*,*,*,*,NBA,SF,441,61.957176,-3.5955184
year,2000,AST,0.925114056,0.180136366,Outlier,Shape,0.166646684,479,492967,*,*,*,*,NBA,SF,442,61.957176,-3.5955184
year,-1,PTS;AST,0.843818561,0.180136366,Clustering,Compound Shape,0.123764635,587,492967,*,*,*,*,NBA,SF,443,51.837017,-2.0223513
name,-1,PTS;AST,0.794864885,0.180136366,Clustering,Compound Shape,0.155840704,592,492967,*,*,*,*,NBA,SF,444,18.893913,49.41652
team_name,-1,PTS;AST,0.6906450009999999,0.180136366,Clustering,Compound Shape,0.097231656,599,492967,*,*,*,*,NBA,SF,445,18.554642,48.86148
name,-1,PTS;AST,0.8568636820000001,0.180136366,Cross Measure Correlation,Compound,0.15435231,613,492967,*,*,*,*,NBA,SF,446,18.894,49.416588
age,-1,PTS;AST,0.995990141,0.180136366,Cross Measure Correlation,Compound,0.179414044,623,492967,*,*,*,*,NBA,SF,447,18.888067,49.588776
team_name,-1,PTS;AST,0.969555681,0.180136366,Cross Measure Correlation,Compound,0.174652237,629,492967,*,*,*,*,NBA,SF,448,18.554588,48.861546
year,-1,PTS;AST,0.970428053,0.180136366,Cross Measure Correlation,Compound,0.174809383,637,492967,*,*,*,*,NBA,SF,449,51.837013,-2.022351
year,-1,PTS,0.64864305,0.181042292,Trend,Shape,0.117431825,46,492964,*,*,*,*,NBA,C,450,-47.50337,33.027634
age,25,PTS,0.751953703,0.181042292,Top1,Point,0.136135422,76,492964,*,*,*,*,NBA,C,451,11.9304285,45.837082
name,Kareem Abdul-Jabbar,PTS,0.907686835,0.181042292,Top1,Point,0.164329705,85,492964,*,*,*,*,NBA,C,452,11.991204,45.805103
year,1968,PTS,1.0,0.181042292,Change Point,Shape,0.181042292,112,492964,*,*,*,*,NBA,C,453,-47.50419,33.028465
year,2008,PTS,0.905809955,0.181042292,Outlier,Shape,0.163989911,196,492964,*,*,*,*,NBA,C,454,-47.504223,33.028496
year,-1,AST,0.323419778,0.181042292,Trend,Shape,0.058552658,323,492964,*,*,*,*,NBA,C,455,62.735962,-2.4213488
age,25,AST,0.740073208,0.181042292,Top1,Point,0.13398455,365,492964,*,*,*,*,NBA,C,456,25.68436,52.683273
name,Kareem Abdul-Jabbar,AST,0.921764921,0.181042292,Top1,Point,0.166878434,393,492964,*,*,*,*,NBA,C,457,25.676466,52.62266
year,1968,AST,1.0,0.181042292,Change Point,Shape,0.181042292,412,492964,*,*,*,*,NBA,C,458,62.735962,-2.4213486
year,1979,AST,0.973035313,0.181042292,Outlier,Shape,0.1761605439999999,476,492964,*,*,*,*,NBA,C,459,62.735962,-2.4213488
year,-1,PTS;AST,0.585437814,0.181042292,Clustering,Compound Shape,0.092768945,558,492964,*,*,*,*,NBA,C,460,52.392624,-3.194685
name,-1,PTS;AST,0.75460444,0.181042292,Clustering,Compound Shape,0.152609795,585,492964,*,*,*,*,NBA,C,461,20.550505,45.256226
team_name,-1,PTS;AST,0.606272123,0.181042292,Clustering,Compound Shape,0.098847861,596,492964,*,*,*,*,NBA,C,462,20.455385,44.580757
year,-1,PTS;AST,0.7757480090000001,0.181042292,Cross Measure Correlation,Compound,0.140443198,601,492964,*,*,*,*,NBA,C,463,52.392624,-3.194685
name,-1,PTS;AST,0.800714403,0.181042292,Cross Measure Correlation,Compound,0.144963171,603,492964,*,*,*,*,NBA,C,464,20.545904,45.256767
team_name,-1,PTS;AST,0.906732712,0.181042292,Cross Measure Correlation,Compound,0.164156969,611,492964,*,*,*,*,NBA,C,465,20.455381,44.58076
age,-1,PTS;AST,0.978382369,0.181042292,Cross Measure Correlation,Compound,0.177128587,642,492964,*,*,*,*,NBA,C,466,20.567175,45.39021
year,-1,PTS,0.604368378,1.0,Trend,Shape,0.604368378,47,0,*,*,*,*,*,*,467,-17.172981,-28.924528
age,25,PTS,0.962438208,1.0,Top1,Point,0.962438208,84,0,*,*,*,*,*,*,468,-31.850098,-16.185455
team_name,TOT,PTS,0.804911543,1.0,Top1,Point,0.804911543,95,0,*,*,*,*,*,*,469,-38.236675,-16.664707
year,1967,PTS,1.0,1.0,Change Point,Shape,1.0,131,0,*,*,*,*,*,*,470,-17.169353,-28.931065
year,1971,PTS,0.8843190609999999,1.0,Outlier,Shape,0.8843190609999999,181,0,*,*,*,*,*,*,471,-17.164043,-28.934792
name,Kareem Abdul-Jabbar,PTS,0.048855407,1.0,Attribution,Point,0.048855407,215,0,*,*,*,*,*,*,472,-32.259087,-17.878784
age,25,PTS,0.09768289,1.0,Attribution,Point,0.09768289,226,0,*,*,*,*,*,*,473,-31.84321,-16.185871
lg_name,NBA,PTS,0.918780951,1.0,Attribution,Point,0.918780951,231,0,*,*,*,*,*,*,474,-31.870308,-16.273813
year,1971,PTS,0.055542497,1.0,Attribution,Point,0.055542497,240,0,*,*,*,*,*,*,475,-17.17125,-28.925251
pos_name,SG,PTS,0.173251025,1.0,Attribution,Point,0.173251025,245,0,*,*,*,*,*,*,476,-33.346157,-14.994405
team_name,TOT,PTS,0.080305463,1.0,Attribution,Point,0.080305463,246,0,*,*,*,*,*,*,477,-38.132496,-17.034697
pos_name,SG;SF,PTS,0.967840681,0.38864254,Correlation,Compound Shape,0.376144061,252,0,*,*,*,*,*,*,478,-29.9857,-15.781871
pos_name,PG;SF,PTS,0.948377769,0.3722405,Correlation,Compound Shape,0.353024615,254,0,*,*,*,*,*,*,479,-29.882751,-14.526911
pos_name,PF;SG,PTS,0.968500352,0.393648977,Correlation,Compound Shape,0.381249173,255,0,*,*,*,*,*,*,480,-30.858974,-13.402923
pos_name,PF;SF,PTS,0.951924072,0.3905497539999999,Correlation,Compound Shape,0.3717737129999999,259,0,*,*,*,*,*,*,481,-31.082884,-14.513922
pos_name,PF;C,PTS,0.928154714,0.3890239829999999,Correlation,Compound Shape,0.361074444,260,0,*,*,*,*,*,*,482,-30.33465,-13.906827
age,29;*,PTS,0.78784221,1.0,Correlation,Compound Shape,0.78784221,263,0,*,*,*,*,*,*,483,-31.851782,-16.18537
age,22;*,PTS,0.837809528,1.0,Correlation,Compound Shape,0.837809528,265,0,*,*,*,*,*,*,484,-31.85219,-16.185326
pos_name,C;SG,PTS,0.972527663,0.3871167689999999,Correlation,Compound Shape,0.376481767,267,0,*,*,*,*,*,*,485,-30.700066,-14.752058
age,27;*,PTS,0.844730268,1.0,Correlation,Compound Shape,0.844730268,268,0,*,*,*,*,*,*,486,-31.849554,-16.185396
pos_name,C;SF,PTS,0.973698924,0.384017546,Correlation,Compound Shape,0.373917472,270,0,*,*,*,*,*,*,487,-31.74154,-13.244762
pos_name,SG;PG,PTS,0.964383591,0.3753397229999999,Correlation,Compound Shape,0.361971469,271,0,*,*,*,*,*,*,488,-31.37473,-13.8746
pos_name,PF;PG,PTS,0.979831846,0.377246937,Correlation,Compound Shape,0.369638562,272,0,*,*,*,*,*,*,489,-32.169376,-14.301298
team_name,TOT;*,PTS,0.727363725,1.0,Correlation,Compound Shape,0.727363725,276,0,*,*,*,*,*,*,490,-37.940723,-16.910349
pos_name,SF;*,PTS,0.976345856,1.0,Correlation,Compound Shape,0.976345856,278,0,*,*,*,*,*,*,491,-31.704271,-14.427005
age,26;*,PTS,0.8430558920000001,1.0,Correlation,Compound Shape,0.8430558920000001,279,0,*,*,*,*,*,*,492,-31.851782,-16.18537
pos_name,PG;*,PTS,0.976682813,1.0,Correlation,Compound Shape,0.976682813,282,0,*,*,*,*,*,*,493,-33.053055,-14.032434
age,23;*,PTS,0.841841367,1.0,Correlation,Compound Shape,0.841841367,285,0,*,*,*,*,*,*,494,-31.849146,-16.185442
pos_name,SG;*,PTS,0.986393128,1.0,Correlation,Compound Shape,0.986393128,287,0,*,*,*,*,*,*,495,-32.43022,-13.521726
pos_name,PF;*,PTS,0.97746447,1.0,Correlation,Compound Shape,0.97746447,288,0,*,*,*,*,*,*,496,-32.722736,-14.613304
age,25;*,PTS,0.8356892859999999,1.0,Correlation,Compound Shape,0.8356892859999999,289,0,*,*,*,*,*,*,497,-31.848324,-16.185541
age,30;*,PTS,0.787711048,1.0,Correlation,Compound Shape,0.787711048,290,0,*,*,*,*,*,*,498,-31.85219,-16.185328
team_name,New York Knicks;*,PTS,0.414602604,1.0,Correlation,Compound Shape,0.414602604,291,0,*,*,*,*,*,*,499,-38.308414,-16.894669
age,33;*,PTS,0.664738125,1.0,Correlation,Compound Shape,0.664738125,293,0,*,*,*,*,*,*,500,-31.84979,-16.18555
age,31;*,PTS,0.771030503,1.0,Correlation,Compound Shape,0.771030503,294,0,*,*,*,*,*,*,501,-31.84984,-16.18553
team_name,Golden State Warriors;*,PTS,0.419608846,1.0,Correlation,Compound Shape,0.419608846,295,0,*,*,*,*,*,*,502,-38.016476,-16.66794
age,24;*,PTS,0.859316517,1.0,Correlation,Compound Shape,0.859316517,297,0,*,*,*,*,*,*,503,-31.848427,-16.185604
age,28;*,PTS,0.833735165,1.0,Correlation,Compound Shape,0.833735165,298,0,*,*,*,*,*,*,504,-31.850872,-16.185389
pos_name,C;*,PTS,0.966471888,1.0,Correlation,Compound Shape,0.966471888,299,0,*,*,*,*,*,*,505,-30.199617,-15.18824
year,-1,AST,0.617706929,1.0,Trend,Shape,0.617706929,347,0,*,*,*,*,*,*,506,-14.652208,-27.324453
team_name,TOT,AST,0.904192653,1.0,Top1,Point,0.904192653,378,0,*,*,*,*,*,*,507,-16.059755,-14.746072
pos_name,PG,AST,0.984265843,1.0,Top1,Point,0.984265843,381,0,*,*,*,*,*,*,508,-16.726917,-15.531174
age,25,AST,0.945259892,1.0,Top1,Point,0.945259892,394,0,*,*,*,*,*,*,509,-15.81406,-15.536295
year,1967,AST,1.0,1.0,Change Point,Shape,1.0,431,0,*,*,*,*,*,*,510,-14.560695,-27.567696
year,1975,AST,0.828941562,1.0,Outlier,Shape,0.828941562,481,0,*,*,*,*,*,*,511,-14.653621,-27.325901
name,John Stockton,AST,0.049781797,1.0,Attribution,Point,0.049781797,524,0,*,*,*,*,*,*,512,-16.508415,-15.878826
pos_name,PG,AST,0.322287129,1.0,Attribution,Point,0.322287129,526,0,*,*,*,*,*,*,513,-16.63382,-15.19668
lg_name,NBA,AST,0.925139621,1.0,Attribution,Point,0.925139621,531,0,*,*,*,*,*,*,514,-16.055908,-15.819341
team_name,TOT,AST,0.080900238,1.0,Attribution,Point,0.080900238,537,0,*,*,*,*,*,*,515,-16.405708,-14.760401
age,25,AST,0.0960414419999999,1.0,Attribution,Point,0.0960414419999999,538,0,*,*,*,*,*,*,516,-15.759035,-15.19447
year,1975,AST,0.055049444,1.0,Attribution,Point,0.055049444,542,0,*,*,*,*,*,*,517,-14.563264,-27.570421
team_name,-1,PTS;AST,0.847278368,1.0,Clustering,Compound Shape,0.6500542779999999,581,0,*,*,*,*,*,*,518,-18.5696,-14.145451
name,-1,PTS;AST,0.831876222,1.0,Clustering,Compound Shape,0.904381507,583,0,*,*,*,*,*,*,519,-18.772709,-14.555213
year,-1,PTS;AST,0.837342701,1.0,Clustering,Compound Shape,0.73751193,584,0,*,*,*,*,*,*,520,-15.616719,-27.81274
age,-1,PTS;AST,0.996347393,1.0,Cross Measure Correlation,Compound,0.996347393,631,0,*,*,*,*,*,*,521,-18.565006,-14.618063
name,-1,PTS;AST,0.6589242329999999,1.0,Cross Measure Correlation,Compound,0.6589242329999999,633,0,*,*,*,*,*,*,522,-18.772709,-14.555213
team_name,-1,PTS;AST,0.998024333,1.0,Cross Measure Correlation,Compound,0.998024333,640,0,*,*,*,*,*,*,523,-18.5696,-14.145451
year,-1,PTS;AST,0.973599909,1.0,Cross Measure Correlation,Compound,0.973599909,645,0,*,*,*,*,*,*,524,-15.616431,-27.812204
year,-1,PTS,0.40447064,0.105898059,Trend,Shape,0.042832656,48,215453,*,*,*,23,NBA,*,525,-32.895126,-48.48374
year,1969,PTS,1.0,0.105898059,Change Point,Shape,0.105898059,129,215453,*,*,*,23,NBA,*,526,-32.894375,-48.484432
year,1979,PTS,0.9850668,0.105898059,Outlier,Shape,0.1043166619999999,188,215453,*,*,*,23,NBA,*,527,-32.89515,-48.483627
year,-1,AST,0.359826556,0.105898059,Trend,Shape,0.038104934,328,215453,*,*,*,23,NBA,*,528,-0.1954025,-60.692368
pos_name,PG,AST,0.986575302,0.105898059,Top1,Point,0.10447641,368,215453,*,*,*,23,NBA,*,529,4.9808617,71.81097
year,1969,AST,1.0,0.105898059,Change Point,Shape,0.105898059,429,215453,*,*,*,23,NBA,*,530,-0.19541033,-60.69151
year,1983,AST,0.969043996,0.105898059,Outlier,Shape,0.102619879,466,215453,*,*,*,23,NBA,*,531,-0.19546638,-60.68941
pos_name,PG,AST,0.326874575,0.105898059,Attribution,Point,0.034615383,514,215453,*,*,*,23,NBA,*,532,4.980123,71.811035
name,-1,PTS;AST,0.6627156270000001,0.105898059,Clustering,Compound Shape,0.0863365609999999,559,215453,*,*,*,23,NBA,*,533,5.721258,73.97325
year,-1,PTS,0.53663381,0.076670004,Trend,Shape,0.041143717,49,215452,*,*,*,22,NBA,*,534,-37.0808,-51.059345
year,1976,PTS,1.0,0.076670004,Change Point,Shape,0.076670004,124,215452,*,*,*,22,NBA,*,535,-37.080463,-51.059254
year,2011,PTS,0.998761905,0.076670004,Outlier,Shape,0.07657508,156,215452,*,*,*,22,NBA,*,536,-37.08109,-51.058353
year,-1,AST,0.488746599,0.076670004,Trend,Shape,0.037472204,338,215452,*,*,*,22,NBA,*,537,1.4751401,-65.302536
pos_name,PG,AST,0.992907866,0.076670004,Top1,Point,0.07612625,362,215452,*,*,*,22,NBA,*,538,5.114452,70.85492
year,1976,AST,1.0,0.076670004,Change Point,Shape,0.076670004,424,215452,*,*,*,22,NBA,*,539,1.4751436,-65.30443
year,2013,AST,0.986386401,0.076670004,Outlier,Shape,0.07562625,462,215452,*,*,*,22,NBA,*,540,1.4751383,-65.30024
name,-1,PTS;AST,1.0,0.076670004,Clustering,Compound Shape,0.075018871,554,215452,*,*,*,22,NBA,*,541,6.105175,74.1131
age,26,PTS,0.937431969,0.03800124,Top1,Point,0.035623577,51,182489,*,*,Detroit Pistons,*,NBA,*,542,-4.3911185,-1.8902256
name,Isiah Thomas,PTS,0.999992472,0.03800124,Top1,Point,0.0380009539999999,56,182489,*,*,Detroit Pistons,*,NBA,*,543,-4.540094,-1.7988555
year,1955,PTS,1.0,0.03800124,Change Point,Shape,0.03800124,102,182489,*,*,Detroit Pistons,*,NBA,*,544,7.872056,25.297907
year,1984,PTS,0.949244865,0.03800124,Outlier,Shape,0.036072482,153,182489,*,*,Detroit Pistons,*,NBA,*,545,7.872056,25.297907
year,1982,AST,1.0,0.03800124,Change Point,Shape,0.03800124,402,182489,*,*,Detroit Pistons,*,NBA,*,546,60.15012,-26.341028
year,1986,AST,0.988088927,0.03800124,Outlier,Shape,0.037548604,459,182489,*,*,Detroit Pistons,*,NBA,*,547,60.15033,-26.340738
name,Oscar Robertson,PTS,1.0,0.0370476329999999,Top1,Point,0.0370476329999999,52,182482,*,*,Sacramento Kings,*,NBA,*,548,-4.7573204,-3.357658
year,1962,PTS,0.959337274,0.0370476329999999,Outlier,Shape,0.035541175,151,182482,*,*,Sacramento Kings,*,NBA,*,549,6.964836,22.608953
age,25,PTS,0.921055773,0.03933629,Top1,Point,0.036230917,53,182485,*,*,Golden State Warriors,*,NBA,*,550,-5.537942,-2.2797308
name,Rick Barry,PTS,0.997986543,0.03933629,Top1,Point,0.0392570879999999,67,182485,*,*,Golden State Warriors,*,NBA,*,551,-5.521168,-2.1629345
year,1995,PTS,1.0,0.03933629,Change Point,Shape,0.03933629,109,182485,*,*,Golden State Warriors,*,NBA,*,552,9.40966,24.061977
year,1967,PTS,0.920906657,0.03933629,Outlier,Shape,0.036225051,159,182485,*,*,Golden State Warriors,*,NBA,*,553,9.40966,24.061977
year,1996,AST,1.0,0.03933629,Change Point,Shape,0.03933629,409,182485,*,*,Golden State Warriors,*,NBA,*,554,60.983505,-24.970013
year,1994,AST,0.945738254,0.03933629,Outlier,Shape,0.0372018339999999,454,182485,*,*,Golden State Warriors,*,NBA,*,555,60.983784,-24.969177
age,26,PTS,0.940155615,0.0384303629999999,Top1,Point,0.036130521,54,25269,*,*,Detroit Pistons,*,*,*,556,7.8330746,3.3905427
name,Isiah Thomas,PTS,0.999993153,0.0384303629999999,Top1,Point,0.0384301,69,25269,*,*,Detroit Pistons,*,*,*,557,7.7589703,3.4366577
year,1954,PTS,1.0,0.0384303629999999,Change Point,Shape,0.0384303629999999,110,25269,*,*,Detroit Pistons,*,*,*,558,47.14818,37.33114
year,1984,PTS,0.941975127,0.0384303629999999,Outlier,Shape,0.036200446,155,25269,*,*,Detroit Pistons,*,*,*,559,47.148033,37.331524
lg_name,NBA,PTS,0.950272808,0.0384303629999999,Attribution,Point,0.0365193289999999,216,25269,*,*,Detroit Pistons,*,*,*,560,7.8117704,3.4043345
year,1982,AST,1.0,0.0384303629999999,Change Point,Shape,0.0384303629999999,410,25269,*,*,Detroit Pistons,*,*,*,561,-35.041412,10.624037
year,1986,AST,0.986182811,0.0384303629999999,Outlier,Shape,0.037899363,474,25269,*,*,Detroit Pistons,*,*,*,562,-35.041233,10.624054
lg_name,NBA,AST,0.949880857,0.0384303629999999,Attribution,Point,0.036504266,516,25269,*,*,Detroit Pistons,*,*,*,563,-9.930545,10.245646
name,Kobe Bryant,PTS,1.0,0.0384780429999999,Top1,Point,0.0384780429999999,57,182479,*,*,Los Angeles Lakers,*,NBA,*,564,-5.4632864,-2.9765294
year,1955,PTS,1.0,0.0384780429999999,Change Point,Shape,0.0384780429999999,121,182479,*,*,Los Angeles Lakers,*,NBA,*,565,6.737982,24.22603
year,1972,PTS,0.922463153,0.0384780429999999,Outlier,Shape,0.035494577,152,182479,*,*,Los Angeles Lakers,*,NBA,*,566,6.737982,24.22603
year,1961,AST,1.0,0.0384780429999999,Change Point,Shape,0.0384780429999999,421,182479,*,*,Los Angeles Lakers,*,NBA,*,567,60.853477,-27.570377
year,1985,AST,0.976634434,0.0384780429999999,Outlier,Shape,0.037578982,456,182479,*,*,Los Angeles Lakers,*,NBA,*,568,60.85242,-27.570301
name,John Havlicek,PTS,0.999999991,0.038573404,Top1,Point,0.038573404,58,182474,*,*,Boston Celtics,*,NBA,*,569,-4.301859,-2.9647126
year,1955,PTS,1.0,0.038573404,Change Point,Shape,0.038573404,103,182474,*,*,Boston Celtics,*,NBA,*,570,7.5922623,23.087114
year,1995,AST,1.0,0.038573404,Change Point,Shape,0.038573404,403,182474,*,*,Boston Celtics,*,NBA,*,571,63.172375,-26.310308
year,1990,AST,0.960787897,0.038573404,Outlier,Shape,0.03706086,452,182474,*,*,Boston Celtics,*,NBA,*,572,63.170326,-26.310331
name,Oscar Robertson,PTS,0.999999999,0.037572117,Top1,Point,0.037572117,59,25263,*,*,Sacramento Kings,*,*,*,573,12.13238,2.4421673
year,1960,PTS,1.0,0.037572117,Change Point,Shape,0.037572117,100,25263,*,*,Sacramento Kings,*,*,*,574,48.31349,40.332695
year,1962,PTS,0.958976749,0.037572117,Outlier,Shape,0.036030786,160,25263,*,*,Sacramento Kings,*,*,*,575,48.31349,40.332706
lg_name,NBA,PTS,0.948803778,0.037572117,Attribution,Point,0.035648566,210,25263,*,*,Sacramento Kings,*,*,*,576,12.242325,2.3881125
year,1960,AST,1.0,0.037572117,Change Point,Shape,0.037572117,400,25263,*,*,Sacramento Kings,*,*,*,577,-33.92722,7.5239754
lg_name,NBA,AST,0.948456785,0.037572117,Attribution,Point,0.035635529,522,25263,*,*,Sacramento Kings,*,*,*,578,-10.682251,11.690285
age,25,PTS,0.929707766,0.040862061,Top1,Point,0.037989775,61,25266,*,*,Golden State Warriors,*,*,*,579,8.717662,5.1963687
